contcod;country;region;bin_year;group;pop;RRinc;totpop
UKR;Ukraine;Russia, C. Asia, SE Europe;1993;7;5.2179208;2440;52.179208
UKR;Ukraine;Russia, C. Asia, SE Europe;1993;8;5.2179208;2951;52.179208
UKR;Ukraine;Russia, C. Asia, SE Europe;1993;9;5.2179208;3770;52.179208
UKR;Ukraine;Russia, C. Asia, SE Europe;1993;10;5.2179208;7477;52.179208
UKR;Ukraine;Russia, C. Asia, SE Europe;1998;1;5.014394;653;50.14394
UKR;Ukraine;Russia, C. Asia, SE Europe;1998;2;5.014394;930;50.14394
UKR;Ukraine;Russia, C. Asia, SE Europe;1998;3;5.014394;1112;50.14394
UKR;Ukraine;Russia, C. Asia, SE Europe;1998;4;5.014394;1280;50.14394
UKR;Ukraine;Russia, C. Asia, SE Europe;1998;5;5.014394;1457;50.14394
UKR;Ukraine;Russia, C. Asia, SE Europe;1998;6;5.014394;1653;50.14394
UKR;Ukraine;Russia, C. Asia, SE Europe;1998;7;5.014394;1883;50.14394
UKR;Ukraine;Russia, C. Asia, SE Europe;1998;8;5.014394;2190;50.14394
UKR;Ukraine;Russia, C. Asia, SE Europe;1998;9;5.014394;2627;50.14394
UKR;Ukraine;Russia, C. Asia, SE Europe;1998;10;5.014394;4154;50.14394
UKR;Ukraine;Russia, C. Asia, SE Europe;2003;1;4.781295;910;47.81295
UKR;Ukraine;Russia, C. Asia, SE Europe;2003;2;4.781295;1203;47.81295
UKR;Ukraine;Russia, C. Asia, SE Europe;2003;3;4.781295;1408;47.81295
UKR;Ukraine;Russia, C. Asia, SE Europe;2003;4;4.781295;1595;47.81295
UKR;Ukraine;Russia, C. Asia, SE Europe;2003;5;4.781295;1789;47.81295
UKR;Ukraine;Russia, C. Asia, SE Europe;2003;6;4.781295;1996;47.81295
UKR;Ukraine;Russia, C. Asia, SE Europe;2003;7;4.781295;2253;47.81295
UKR;Ukraine;Russia, C. Asia, SE Europe;2003;8;4.781295;2587;47.81295
UKR;Ukraine;Russia, C. Asia, SE Europe;2003;9;4.781295;3105;47.81295
UKR;Ukraine;Russia, C. Asia, SE Europe;2003;10;4.781295;4597;47.81295
UKR;Ukraine;Russia, C. Asia, SE Europe;2008;1;4.62582;1582;46.2582
UKR;Ukraine;Russia, C. Asia, SE Europe;2008;2;4.62582;2057;46.2582
UKR;Ukraine;Russia, C. Asia, SE Europe;2008;3;4.62582;2461;46.2582
UKR;Ukraine;Russia, C. Asia, SE Europe;2008;4;4.62582;2831;46.2582
UKR;Ukraine;Russia, C. Asia, SE Europe;2008;5;4.62582;3200;46.2582
UKR;Ukraine;Russia, C. Asia, SE Europe;2008;6;4.62582;3600;46.2582
UKR;Ukraine;Russia, C. Asia, SE Europe;2008;7;4.62582;4063;46.2582
UKR;Ukraine;Russia, C. Asia, SE Europe;2008;8;4.62582;4670;46.2582
UKR;Ukraine;Russia, C. Asia, SE Europe;2008;9;4.62582;5649;46.2582
UKR;Ukraine;Russia, C. Asia, SE Europe;2008;10;4.62582;8768;46.2582
URY;Uruguay;L. America & Carib.;1988;1;0.3068166;973;3.068166
URY;Uruguay;L. America & Carib.;1988;2;0.3068166;1684;3.068166
URY;Uruguay;L. America & Carib.;1988;3;0.3068166;2258;3.068166
URY;Uruguay;L. America & Carib.;1988;4;0.3068166;2788;3.068166
URY;Uruguay;L. America & Carib.;1988;5;0.3068166;3393;3.068166
URY;Uruguay;L. America & Carib.;1988;6;0.3068166;4093;3.068166
URY;Uruguay;L. America & Carib.;1988;7;0.3068166;4920;3.068166
URY;Uruguay;L. America & Carib.;1988;8;0.3068166;6069;3.068166
URY;Uruguay;L. America & Carib.;1988;9;0.3068166;7990;3.068166
URY;Uruguay;L. America & Carib.;1988;10;0.3068166;16242;3.068166
URY;Uruguay;L. America & Carib.;1993;1;0.3177035;883;3.177035
URY;Uruguay;L. America & Carib.;1993;2;0.3177035;1553;3.177035
URY;Uruguay;L. America & Carib.;1993;3;0.3177035;2031;3.177035
URY;Uruguay;L. America & Carib.;1993;4;0.3177035;2496;3.177035
URY;Uruguay;L. America & Carib.;1993;5;0.3177035;3016;3.177035
URY;Uruguay;L. America & Carib.;1993;6;0.3177035;3562;3.177035
URY;Uruguay;L. America & Carib.;1993;7;0.3177035;4219;3.177035
URY;Uruguay;L. America & Carib.;1993;8;0.3177035;5158;3.177035
URY;Uruguay;L. America & Carib.;1993;9;0.3177035;6723;3.177035
URY;Uruguay;L. America & Carib.;1993;10;0.3177035;13020;3.177035
URY;Uruguay;L. America & Carib.;1998;1;0.3273777;1002;3.273777
URY;Uruguay;L. America & Carib.;1998;2;0.3273777;1801;3.273777
URY;Uruguay;L. America & Carib.;1998;3;0.3273777;2493;3.273777
URY;Uruguay;L. America & Carib.;1998;4;0.3273777;3185;3.273777
URY;Uruguay;L. America & Carib.;1998;5;0.3273777;3937;3.273777
URY;Uruguay;L. America & Carib.;1998;6;0.3273777;4778;3.273777
URY;Uruguay;L. America & Carib.;1998;7;0.3273777;5822;3.273777
URY;Uruguay;L. America & Carib.;1998;8;0.3273777;7343;3.273777
URY;Uruguay;L. America & Carib.;1998;9;0.3273777;9902;3.273777
URY;Uruguay;L. America & Carib.;1998;10;0.3273777;19386;3.273777
URY;Uruguay;L. America & Carib.;2003;1;0.330353957;737;3.303539568
URY;Uruguay;L. America & Carib.;2003;2;0.330353957;1184;3.303539568
URY;Uruguay;L. America & Carib.;2003;3;0.330353957;1543;3.303539568
URY;Uruguay;L. America & Carib.;2003;4;0.330353957;1958;3.303539568
URY;Uruguay;L. America & Carib.;2003;5;0.330353957;2449;3.303539568
URY;Uruguay;L. America & Carib.;2003;6;0.330353957;3021;3.303539568
URY;Uruguay;L. America & Carib.;2003;7;0.330353957;3759;3.303539568
URY;Uruguay;L. America & Carib.;2003;8;0.330353957;4814;3.303539568
URY;Uruguay;L. America & Carib.;2003;9;0.330353957;6684;3.303539568
URY;Uruguay;L. America & Carib.;2003;10;0.330353957;14136;3.303539568
URY;Uruguay;L. America & Carib.;2008;1;0.3334052;937;3.334052
URY;Uruguay;L. America & Carib.;2008;2;0.3334052;1507;3.334052
URY;Uruguay;L. America & Carib.;2008;3;0.3334052;1994;3.334052
